rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/8-the-mormon-proposition,8: The Mormon Proposition,Lisa Kennedy,True,Fresh,Fresh,2010,Provocative and disturbing.,female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}",-0.5106
m/8-the-mormon-proposition,8: The Mormon Proposition,Michelle Orange,False,Fresh,Rotten,2010,Lamentably dry in its execution despite an almost nonstop flow of tears.,female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/1017021-quo_vadis,Quo Vadis?,Bob Thomas,True,Fresh,Fresh,2019,Quo Vadls is the most spectacular film since the days of Ben Hur and Intolerance. But as an epic it does not have the corn of De Mille -- nor the excitement.,male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.5334}",-0.5334
m/1011626-king_of_kings,King of Kings,Bosley Crowther,True,Fresh,Rotten,2005,Let us say the spirit is hinted but the projection of it is weak.,unknown,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.224, 'neu': 0.698, 'pos': 0.078, 'compound': -0.5423}",-0.5423
m/act_of_god,Act of God,James Wegg,False,Fresh,Fresh,2009,"Thanks to filmmakers Jennifer Baichwal and Nick de Pencier, the after effects of these 1-in-700,000-odds' strikes are brought into horrifically mesmerizing view and accompanied by a music track ... that magically reinforces the storytelling.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.163, 'neu': 0.763, 'pos': 0.074, 'compound': -0.5423}",-0.5423
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Joseph Proimakis,False,Rotten,Rotten,2007,"o yperballon zilos toy Nalin [...] metatrepei to ntokimanter se 100lepto diafimistiko toy mystikoy toy mpoyrmpoylithropoiiti, anti na prosferei kai mia sobari eikona toy peri tinos prokeitai kai giati prepei na to pareis ki esy eksisoy sta sobara.",male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.5423}",-0.5423
m/black_nativity,Black Nativity,J. R. Jones,True,Rotten,Rotten,2013,"I'm glad to see [Lemmons] working, but this tired product won't do anything for her reputation.",unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.222, 'neu': 0.681, 'pos': 0.097, 'compound': -0.5518}",-0.5518
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Ron Reed,False,Rotten,Fresh,2006,"The most serious problem with this film is its softness, that sentimentality Zeffirelli is often accused of.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.308, 'neu': 0.592, 'pos': 0.1, 'compound': -0.5531}",-0.5531
m/1021015-ten_commandments,The Ten Commandments,Emanuel Levy,False,Fresh,Fresh,2011,"DeMille's last film (he died in 1959) is also his biggest, most spectacular epic, excessive and lurid, displaying him as a showman--must see for Hollywood students",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5574}",-0.5574
m/augustine_2012,Augustine,Avi Offer,False,Fresh,Rotten,2013,Emotionally believable performances by Vincent Lindon and Soko can't save Augustine from meandering and being tediously stuck in its 1st act.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5615}",-0.5615
m/1125461-luther,Luther,Scott Foundas,False,Rotten,Rotten,2003,Manages to make a travesty of its title subject.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}",-0.5719
m/amen,Amen,Robert Denerstein,True,Fresh,Rotten,2003,"What should have been agonizing in its impact comes off as wooden, perhaps because Costa-Gavras works in schematic fashion, spoon-feeding us issues while skimming the historical surface.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.5719}",-0.5719
m/1125461-luther,Luther,Stephen Holden,True,Rotten,Rotten,2003,"As the film veers uncertainly between meticulous historical recapitulation and shameless hokum, it brings enough characters to populate a mini-series.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5859}",-0.5859
m/amen,Amen,Harvey S. Karten,False,Fresh,Fresh,2002,"Though more theatrical than cinematic, 'Amen' is a vigorous condemnation of the pope's refusal to speak against the Holocaust.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.5859}",-0.5859
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Jeffrey M. Anderson,False,Rotten,Fresh,2002,Director Nalin Pan doesn't do much to weigh any arguments one way or the other. He simply presents his point of view that Ayurveda works. No question.,male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.5994}",-0.5994
m/1170009-conversations_with_god,Conversations With God,William Arnold,False,Rotten,Rotten,2006,It's just a depressing parable about a fellow who sinks lower and lower in life until he figures out a nebulous new way to sell God to the masses.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.225, 'neu': 0.707, 'pos': 0.068, 'compound': -0.5994}",-0.5994
m/augustine_2012,Augustine,Eric Hynes,True,Fresh,Fresh,2013,"Plays like a gothic prequel to David Cronenberg's A Dangerous Method, one in which human flesh is viewed as both horrific and erotic terrain.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.25, 'neu': 0.6, 'pos': 0.15, 'compound': -0.6124}",-0.6124
m/amen,Amen,Andrew Sarris,True,Fresh,Fresh,2003,"An unusually riveting experience for a story with an inevitable, dismal ending.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6124}",-0.6124
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Renee Schonfeld,False,Rotten,Rotten,2015,"Dated, unconventional rock opera has some violence.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",-0.6249
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Tom Keogh,True,Rotten,Rotten,2005,The Bridge of San Luis Rey raises an important philosophical question: Is it better to fall to one's death from a rickety rope bridge overlooking a deep gorge or watch this miserable movie about several people sharing that awful fate?,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.212, 'neu': 0.638, 'pos': 0.15, 'compound': -0.631}",-0.631
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Adrian Turner,False,Rotten,Rotten,2015,Avoid this insipid rendering of the early life of St Francis of Assisi.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.6369}",-0.6369
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Frank Swietek,False,Rotten,Rotten,2005,Pedestrian...a high-minded snoozer studded with stars who all seem almost perversely miscast and directed in a grimly deliberate style designed to italicize every point.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.6378}",-0.6378
m/8-the-mormon-proposition,8: The Mormon Proposition,Keith Uhlich,True,Fresh,Rotten,2010,"The filmmakers fail to settle on one approach, so the disparate parts of this far-too-short feature (it's barely a Dateline special) cancel one another out.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.6412}",-0.6412
m/augustine_2012,Augustine,John Anderson,True,Fresh,Fresh,2013,"Soko is terrific, but it is Mr. Lindon who delivers the performance of the film, his internalized consternation amounting to an eloquent dispatch from the war between the sexes.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.156, 'neu': 0.785, 'pos': 0.06, 'compound': -0.6486}",-0.6486
m/amen,Amen,Rex Reed,True,Fresh,Fresh,2003,"Flawed but unmistakably moving, Amen shines a flashlight on the darkest chapter in modern history.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.6486}",-0.6486
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,John Simon,False,Rotten,Rotten,2020,"The supreme failure is the director's own for trying to fill in the vacuity of the material with desperate stratagems of montage and camera trickery, and by feverishly latching on to bits of contemporary relevance that no other cat would have dragged in.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.215, 'neu': 0.716, 'pos': 0.07, 'compound': -0.6705}",-0.6705
m/black_nativity,Black Nativity,Laura Clifford,False,Rotten,Rotten,2013,"Lemmons adds themes of religious hypocrisy and the cyclical effects of poverty, but marries the two for her resolution, abandoning real answers for a fairy tale climax while her symbolic Mary and Joseph figures are left out in the cold.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.6757}",-0.6757
m/1010555-inherit_the_wind,Inherit the Wind,Dave Kehr,True,Fresh,Rotten,2007,"Spencer Tracy does his cuddly curmudgeon turn as Clarence Darrow; it's a lazy, vague performance, but its wit provides the only crack of light in the film's somber, gray overcast.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.6858}",-0.6858
m/bonhoeffer,Bonhoeffer,V.A. Musetto,True,Fresh,Rotten,2003,"The life of Dietrich Bonhoeffer, the pacifist theologian in Germany who spoke out openly and strongly against Hitler, would make one hell of a movie. Unfortunately, Martin Doblmeier's documentary Bonhoeffer isn't it.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.189, 'neu': 0.755, 'pos': 0.057, 'compound': -0.7096}",-0.7096
m/amen,Amen,MaryAnn Johanson,False,Fresh,Fresh,2003,Turns an infuriating and frustrating predicament into a thriller of the conscience.,unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.401, 'neu': 0.51, 'pos': 0.089, 'compound': -0.7096}",-0.7096
m/black_nativity,Black Nativity,Tim Evans,False,Rotten,Fresh,2013,"There's no doubting the sincerity and there's little point in offering up cynical resistance to an all-singing, all-dancing, all-emoting gospel finale.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.7351}",-0.7351
m/10006007-the_second_chance,The Second Chance,Richard Propes,False,Rotten,Fresh,2020,The end result is that rare Christian film that garners a PG-13 rating for its realistic portrayals of violence and conflict.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7506}",-0.7506
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Stephen Holden,True,Rotten,Rotten,2005,"How bad could a movie be that features talent as serious as Robert De Niro, Kathy Bates, Gabriel Byrne, Harvey Keitel, F. Murray Abraham and Geraldine Chaplin? That bad, alas.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.28, 'neu': 0.645, 'pos': 0.075, 'compound': -0.765}",-0.765
m/black_nativity,Black Nativity,Julian Lytle,False,Rotten,Rotten,2020,"To wrap up, Black Nativity isn't the best holiday film we have this season and probably won't clean up at the cinema because in the end it's just a quite average movie.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.7835}",-0.7835
m/black_narcissus,Black Narcissus,Thomas M. Pryor,True,Fresh,Fresh,2003,"While Messrs. Powell and Pressburger may have a picture that will disturb and antagonize some, they also have in Black Narcissus an artistic accomplishment of no small proportions.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.7845}",-0.7845
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Ben Kenigsberg,True,Rotten,Rotten,2005,An honorable but dull attempt to translate a neglected literary source to the screen.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.4, 'neu': 0.49, 'pos': 0.11, 'compound': -0.7845}",-0.7845
m/augustine_2012,Augustine,Peter Keough,True,Fresh,Fresh,2013,"Winocour does not reduce her characters to caricatures, but depicts them as unwitting actors in the tragedy of a pathological society.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.7964}",-0.7964
m/1125461-luther,Luther,Jeffrey Westhoff,False,Rotten,Rotten,2003,Luther oversimplifies history. Saying indulgences caused the Protestant Reformation is like saying slavery caused the Civil War.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.344, 'neu': 0.514, 'pos': 0.142, 'compound': -0.7964}",-0.7964
m/1021015-ten_commandments,The Ten Commandments,Danielle Solzman,False,Fresh,Rotten,2020,The Ten Commandments may have been impressive for its time but the film horribly fails in its attempt to recreate the story of the Exodus.,female,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.256, 'neu': 0.678, 'pos': 0.066, 'compound': -0.7992}",-0.7992
m/amen,Amen,Prairie Miller,False,Fresh,Fresh,2003,"Costa-Gavras is no stranger to crafting daring movies about government repression and struggles against injustice, like State Of Siege and Missing.",unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.41, 'neu': 0.435, 'pos': 0.155, 'compound': -0.802}",-0.802
m/augustine_2012,Augustine,Prairie Miller,False,Fresh,Fresh,2013,"Deconstructs late 19th century forms of torture, sexual exploitation and degradation, the female body as theater, closet peep shows, and the medical practitioner fantasy of 'a slave looking for a master' that all defined psychiatry back then.",unknown,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.8074}",-0.8074
m/1021015-ten_commandments,The Ten Commandments,Christopher Null,False,Fresh,Fresh,2004,"Heston may as well be screaming about Soylent Green, but damn if he doesn't make for one hell of an inspiring leader.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.346, 'neu': 0.5, 'pos': 0.154, 'compound': -0.8176}",-0.8176
m/8-the-mormon-proposition,8: The Mormon Proposition,Bruce Bennett,False,Fresh,Rotten,2012,This propaganda style doc is too busy evoking intolerance (ironically) and fear mongering to provoke any rational analysis of the facts.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.8271}",-0.8271
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Chris Cabin,False,Rotten,Rotten,2005,the worst film of the year... a fraud of the highest order,mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.836}",-0.836
m/1170009-conversations_with_god,Conversations With God,Elizabeth Weitzman,True,Rotten,Rotten,2006,"One of Walsch's precepts is that you should never make a living doing something you hate. If I'd known that, I might not have felt obliged to sit through every excruciating minute of this sanctimonious infomercial.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.8402}",-0.8402
