rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/beyond_the_mat,Beyond the Mat,Chad Damiani,False,Certified-Fresh,Fresh,2000,"For the first time in the history of our sport, a filmmaker has finally had the foresight to focus on the very contradictions that make professional wrestlers so damn interesting.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.174, 'neu': 0.742, 'pos': 0.085, 'compound': -0.4777}",-0.4777
m/beyond_the_mat,Beyond the Mat,Tom Maurstad,True,Certified-Fresh,Rotten,2000,So tired and dated.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4927}",-0.4927
m/1216015-horse_boy,The Horse Boy,Sarah Boslaugh,False,Fresh,Rotten,2009,True-to-life stories about the personal growth of attractive white people are all the cinematic rage these days ... and at its worst The Horse Boy seems both an invasion of privacy...and a cold-hearted attempt to cash in on a trendy topic.,female,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.16, 'neu': 0.726, 'pos': 0.114, 'compound': -0.4939}",-0.4939
m/beerfest,Beerfest,Lisa Rose,True,Rotten,Rotten,2006,"It's amusing on occasion, but also garbled, repetitious and potentially offensive.",female,"['Comedy', 'Sports & Fitness']","{'neg': 0.27, 'neu': 0.608, 'pos': 0.122, 'compound': -0.4939}",-0.4939
m/beerfest,Beerfest,Pam Grady,False,Rotten,Fresh,2006,"Because it's basically sketch comedy, it suffers from that unevenness that comes from trying to string a bunch of sketches together to form a cohesive whole. It is also ribald, outrageous, shameless, and oddly warmhearted.",female,"['Comedy', 'Sports & Fitness']","{'neg': 0.203, 'neu': 0.67, 'pos': 0.127, 'compound': -0.4939}",-0.4939
m/battle_of_the_sexes,Battle of the Sexes,Armond White,False,Certified-Fresh,Rotten,2017,"This overlong, half-comic rewriting of the history of the 1973 tennis stunt. . .is so heavily slanted toward the goal of advancing feminism that it neglects to offer a humanely balanced portrait of the players.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4939}",-0.4939
m/by_hook_or_by_crook_2002,By Hook or by Crook,Merle Bertrand,False,Fresh,Fresh,2002,A weirdly compelling train wreck of a film that's as raw around the edges as its protagonists.,mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.268, 'neu': 0.632, 'pos': 0.1, 'compound': -0.4939}",-0.4939
m/by_hook_or_by_crook_2002,By Hook or by Crook,Wesley Morris,True,Fresh,Rotten,2002,"The title ... must be alluding to the possibility that large parts of the movie are begged, borrowed, and stolen from early Gus Van Sant.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4939}",-0.4939
m/1212694-blind_side,The Blind Side,Tony Macklin,False,Fresh,Rotten,2009,"In the movie The Blind Side, truth is sacked and authenticity is fumbled -- all in the name of cheerleading. The Blind Side is not true -- it is a crowd-pleasing white wash.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.197, 'neu': 0.688, 'pos': 0.115, 'compound': -0.4993}",-0.4993
m/battle_of_the_sexes,Battle of the Sexes,Alissa Wilkinson,False,Certified-Fresh,Rotten,2017,"At times, it works. But at others, it struggles to find its footing, and sometimes it flat-out falls down.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.5023}",-0.5023
m/battle_of_the_sexes,Battle of the Sexes,Kenneth Turan,True,Certified-Fresh,Fresh,2017,"""Battle"" is most involving when it deals not with sports or society but the personal struggles both players, especially King, were going through in the run-up to the match.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.5023}",-0.5023
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Bernard Drew,False,Fresh,Fresh,2019,"I found it an appealing and affecting study of a man who has everything and a man who has nothing, and the great need they have for each other.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.5096}",-0.5096
m/backwards,Backwards,Tomas Hachard,False,Rotten,Rotten,2012,"Streamlines its busy set of plots into a 90-minute sprint, throughout which characters often confront and overcome their obstacles within the same scene.",male,"['Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.5106}",-0.5106
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Christopher Null,False,Certified-Fresh,Fresh,2006,mostly I'm stricken with nostalgia for '70s fashion and Marv Albert's hairdo,male,"['Documentary', 'Sports & Fitness']","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",-0.5106
m/beyond_the_edge_2013,Beyond the Edge,Simon Crook,False,Fresh,Rotten,2014,"Considering the danger, spectacular setting and sheer derring-do of its subject matter, this is pretty leaden stuff. Disappointing.",male,"['Action & Adventure', 'Documentary', 'Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.265, 'neu': 0.562, 'pos': 0.173, 'compound': -0.5106}",-0.5106
m/battle_of_the_sexes,Battle of the Sexes,David Ehrlich,True,Certified-Fresh,Rotten,2017,"This is a film that admires - even awes at - Billie Jean King, but it doesn't share her commitment to the game.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.214, 'neu': 0.713, 'pos': 0.073, 'compound': -0.52}",-0.52
m/1156285-summer_storm,Summer Storm (Sommersturm),Nathan Lee,True,Rotten,Rotten,2006,"Summer Storm is another of those soft-core, simple-minded stories about a geeky young gay man (Robert Stadlober as Tobi) struggling with his sexuality over the course of a long, hot, sexed-up summer.",male,"['Art House & International', 'Comedy', 'Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/bleed_for_this,Bleed For This,Stephanie Merry,True,Fresh,Rotten,2016,"No amount of feints will change one fact: ""Bleed for This"" has no new moves.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/10009355-sugar,Sugar,Katey Rich,False,Certified-Fresh,Fresh,2009,"A deeply felt, personal story, exposing in very specific microcosm the struggle experienced by thousands of immigrants each year.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/bleed_for_this,Bleed For This,Peter Travers,True,Fresh,Rotten,2018,"Younger jacks up the action in the last third, but the air goes out of a fight movie when you can see the next jab coming.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/chariots_of_fire,Chariots of Fire,Grant Rollings,False,Certified-Fresh,Fresh,2012,In my opinion it stands on the podium of sporting movies just below Raging Bull.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5267}",-0.5267
m/battle_of_the_sexes,Battle of the Sexes,Tim Appelo,False,Certified-Fresh,Fresh,2017,The movie is stolen by putative supporting player Steve Carell. He's so able to find the heartrending desperation behind Riggs' show-biz chauvinism that he might have viewers developing a rooting interest in the wrong side of history.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.201, 'neu': 0.671, 'pos': 0.128, 'compound': -0.5267}",-0.5267
m/1212694-blind_side,The Blind Side,Margaret Pomeranz,False,Fresh,Fresh,2010,"Some situations seem very contrived, but ultimately there's no doubting that Bullock has created a memorable character in Leigh Anne.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.242, 'neu': 0.656, 'pos': 0.102, 'compound': -0.5267}",-0.5267
m/beerfest,Beerfest,Duane Dudek,False,Rotten,Rotten,2006,"Still, while Beerfest is chaotic and lame, the truth is, it never pretends to be anything else.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.266, 'neu': 0.575, 'pos': 0.159, 'compound': -0.5274}",-0.5274
m/10007821-snow_blind,Snow Blind,Neil Genzlinger,True,Rotten,Rotten,2006,"Snow Blind calls itself a documentary, but it never stops feeling like the in-house channel on a ski-lodge television.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.293, 'neu': 0.627, 'pos': 0.08, 'compound': -0.5274}",-0.5274
m/1093641-hurricane,The Hurricane,Kamal  'The Diva' Larsuel,False,Certified-Fresh,Rotten,2000,"I think Denzel's acting was exceptional, but his acting wasn't enough to save this movie.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5334}",-0.5334
m/bleed_for_this,Bleed For This,Mike Scott,False,Fresh,Rotten,2016,"It tells what many consider the greatest real-life boxing comebacks in history, but on-screen it rarely feels like anything but a run-of-the-mill fight picture.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.212, 'neu': 0.698, 'pos': 0.091, 'compound': -0.5369}",-0.5369
m/1208128-tyson,Tyson,John Hartl,True,Certified-Fresh,Fresh,2009,"When Tyson finally admits defeat and announces retirement, it's those crinkly, hurting eyes you remember.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.286, 'neu': 0.603, 'pos': 0.111, 'compound': -0.5423}",-0.5423
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Joseph Proimakis,False,Rotten,Rotten,2007,"o yperballon zilos toy Nalin [...] metatrepei to ntokimanter se 100lepto diafimistiko toy mystikoy toy mpoyrmpoylithropoiiti, anti na prosferei kai mia sobari eikona toy peri tinos prokeitai kai giati prepei na to pareis ki esy eksisoy sta sobara.",male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.5423}",-0.5423
m/1212694-blind_side,The Blind Side,Dustin Putman,False,Fresh,Rotten,2009,"If a Hallmark greeting card could throw up, the puke would come in the form of The Blind Side.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.257, 'neu': 0.633, 'pos': 0.11, 'compound': -0.5423}",-0.5423
m/1093641-hurricane,The Hurricane,John Anderson,True,Certified-Fresh,Rotten,2000,"The story never radiates much beyond the corruption of Carter's lifelong enemy, Paterson detective Vincent Della Pesca.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}",-0.5423
m/1197992-perfect_game,The Perfect Game,Kelly Vance,False,Rotten,Fresh,2010,Think south-of-the-border Bad News Bears.,mostly_female,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5423}",-0.5423
m/1208128-tyson,Tyson,Mick LaSalle,True,Certified-Fresh,Fresh,2009,"With Tyson, [director James] Toback has found a documentary subject as tragic and ridiculous, as bizarre and driven, as the heroes of his other films.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.251, 'neu': 0.643, 'pos': 0.106, 'compound': -0.5423}",-0.5423
m/battle_of_the_sexes,Battle of the Sexes,Jason Bailey,False,Certified-Fresh,Rotten,2017,"The problem is that King's story is so much more compelling than Riggs', so (in spite of Carell's best efforts), the character just becomes a distraction - and the filmmakers seem weirdly invested in letting him off the hook.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.229, 'neu': 0.635, 'pos': 0.136, 'compound': -0.5456}",-0.5456
m/1212694-blind_side,The Blind Side,Elias Savada,False,Fresh,Fresh,2009,"Unfortunately, it had to battle against the dumb, romantic juggernaut New Moon. Sandra Bullock and company will give you many more moments of enjoyment than any lame hormonally-challenged vampire-werewolf can offer.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.26, 'neu': 0.586, 'pos': 0.154, 'compound': -0.5478}",-0.5478
m/1212694-blind_side,The Blind Side,Mike Scott,False,Fresh,Fresh,2009,"There's potential there for cloying, movie-of-the-week formula, but Hancock deftly dodges it. The Blind Side ends up being a tear-jerker, a heart-warmer and a crowd-pleaser all in one.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.5499}",-0.5499
m/1079718-one_night_stand,One Night Stand,Scott Weinberg,False,Rotten,Rotten,2000,Three of the most obnoxious people ever born...all in one movie!,male,"['Drama', 'Sports & Fitness']","{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.5551}",-0.5551
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Thomas Delapa,False,Rotten,Rotten,2006,... loses points for its disjointed script and fumbled field photography.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.5574}",-0.5574
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Sean McBride,False,Rotten,Rotten,2006,"While the movie is a thoroughly generic sports movie, there's no denying that it works as a rousing example of the genre.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.5574}",-0.5574
m/beyond_the_mat,Beyond the Mat,Steven Rosen,True,Certified-Fresh,Fresh,2000,"Beyond the Mat transcends its subject, pro wrestling, to become a wrenching, sobering, emotional glimpse at the lives of some men trapped by the aging process.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.181, 'neu': 0.764, 'pos': 0.056, 'compound': -0.5574}",-0.5574
m/1017776-rocky,Rocky,David Nusair,False,Certified-Fresh,Fresh,2006,...there's simply no denying the film's overall effectiveness...,male,"['Drama', 'Sports & Fitness']","{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.5574}",-0.5574
m/bleed_for_this,Bleed For This,Vincent Mancini,False,Fresh,Fresh,2016,"No, we probably didn't need another biopic about a white boxer succeeding against all odds, but you could do a lot worse than this one.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.206, 'neu': 0.718, 'pos': 0.075, 'compound': -0.5647}",-0.5647
m/beyond_the_mat,Beyond the Mat,Frank Swietek,False,Certified-Fresh,Rotten,2000,"Soft, repetitive to a fault, and narrated by its maker in tones of wistful awe that seem totally inappropriate to its subject.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",-0.5719
m/battle_of_the_sexes,Battle of the Sexes,Lee Jutton,False,Certified-Fresh,Fresh,2017,The most powerful - and also the most depressing - thing about Battle of the Sexes is how relevant King's struggle still is today.,mostly_male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.27, 'neu': 0.623, 'pos': 0.107, 'compound': -0.5719}",-0.5719
m/1198511-bustin_down_the_door,Bustin' Down the Door,Ed Andrews,True,Fresh,Fresh,2009,"Although you'd expect moist eyes from bitter, fading stars desperately trying to scrawl their names in the history books, the film avoids this indignity with engaging characters, an informative narrative and tons of awe-inspiring archive footage.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.171, 'neu': 0.771, 'pos': 0.058, 'compound': -0.5719}",-0.5719
m/1213737-x_games_3d_the_movie,X Games 3D: The Movie,Kyle Smith,True,Rotten,Rotten,2009,"This feature is X-treme only in its multidimensional dullness, which is compounded by interviews in which the interchangeable thrillbots discuss themselves and each other with an immense lack of insight.",mostly_female,"['Documentary', 'Sports & Fitness']","{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.5719}",-0.5719
m/battle_of_the_sexes,Battle of the Sexes,Diva Velez,False,Certified-Fresh,Fresh,2017,"Despite great turns by Stone and Carell, BATTLE OF THE SEXES would have done better with a wittier, nuanced script and less clunky, anachronistic forecasting.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.217, 'neu': 0.688, 'pos': 0.095, 'compound': -0.5757}",-0.5757
m/1197992-perfect_game,The Perfect Game,Paul Chambers,False,Rotten,Rotten,2010,"A very slow and terrible film. This little league baseball story is so full of holes, that even diehard fans of the game would be hard pressed to sit through it. Paul Chambers, CNN.",male,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.5809}",-0.5809
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Nick Schager,False,Fresh,Fresh,2005,"Captures the way in which unassuming, workmanlike skill increasingly has no place in a sports-entertainment culture driven by short attention span-grabbing shock tactics.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.5859}",-0.5859
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Peter Sobczynski,False,Rotten,Rotten,2006,Each obstacle is brought up and then dealt with in such a rushed and perfunctory manner that you wonder they even bothered to introduce them in the first place.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.5859}",-0.5859
